id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;country;time_zone;is_city;is_main_station;is_airport;is_suggestable;country_hint;main_station_hint;sncf_id;sncf_tvs_id;sncf_is_enabled;idtgv_id;idtgv_is_enabled;db_id;db_is_enabled;busbud_id;busbud_is_enabled;distribusion_id;distribusion_is_enabled;flixbus_id;flixbus_is_enabled;cff_id;cff_is_enabled;leoexpress_id;leoexpress_is_enabled;obb_id;obb_is_enabled;ouigo_id;ouigo_is_enabled;trenitalia_id;trenitalia_is_enabled;trenitalia_rtvt_id;ntv_rtiv_id;ntv_id;ntv_is_enabled;hkx_id;hkx_is_enabled;renfe_id;renfe_is_enabled;atoc_id;atoc_is_enabled;benerail_id;benerail_is_enabled;westbahn_id;westbahn_is_enabled;sncf_self_service_machine;same_as;info:de;info:en;info:es;info:fr;info:it;info:nb;info:nl;info:cs;info:da;info:hu;info:ja;info:ko;info:pl;info:pt;info:ru;info:sv;info:tr;info:zh;normalised_code;iata_airport_code
7597;Freiburg (Breisgau) Hbf;freiburg-breisgau-hbf;8014350;80143503;47.997690269936264;7.841593623161316;7692;DE;Europe/Berlin;f;t;f;t;f;t;DEFGB;;t;;f;8000107;t;;f;;f;;f;;f;;f;8000107;t;;f;8014350;t;;;;f;;f;;f;;f;DEFGB;f;;f;f;;;;Freiberg;Fribourg-en-Brisgau;Friburgo in Brisgovia;;Freiberg;;;;フライベルク;;Freiberg;Freiberga;Фрайбург;Freiberg;;弗莱贝格;urn:trainline:public:nloc:csv7597;
7598;Bergen auf Rügen;bergen-auf-rugen;8028496;;54.420497;13.41782;;DE;Europe/Berlin;f;f;f;t;f;f;DEFGV;;f;;f;8010033;t;;f;;f;1224;t;;f;;f;8010033;f;;f;;f;;;;f;;f;;f;;f;DERAR;f;;f;f;;;;;Bergen en Rügen;;;;;;;;베르겐아우프뤼겐;;;Берген-на-Рюгене;;;贝尔根奥夫吕根;urn:trainline:public:nloc:csv7598;
7599;Binz LB;binz-lb;8028951;;54.392783;13.609947;29330;DE;Europe/Berlin;f;f;f;f;f;f;DEFHA;;f;;f;8011193;f;;f;;f;;f;;f;;f;8011193;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7599;
7600;Freilassing;freilassing;8000462;;47.836914;12.977196;;DE;Europe/Berlin;f;f;f;t;f;f;DEFLS;;f;;f;8000108;t;u290pj;t;;f;10848;t;;f;;f;8000108;f;;f;;f;;;;f;;f;;f;;f;DEFRL;f;10;f;f;;;;;;;;;;;;;;;;Фрайлассинг;;;弗赖拉辛;urn:trainline:public:nloc:csv7600;
7601;Reichenbach (Vogtl) ob Bf;reichenbach-vogtl-ob-bf;8006704;;50.627777;12.293117;;DE;Europe/Berlin;f;f;f;t;f;f;DEFLW;;f;;f;8012739;t;;f;;f;;f;;f;;f;8012739;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7601;
7602;Frankfurt (Main);frankfurt-main;;;50.107149;8.663785;;DE;Europe/Berlin;t;f;f;t;f;f;DEFRA;;t;;f;8096021;t;u0yjje;t;DEFAM;t;96;t;;f;;f;8096021;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;Fráncfort;Francfort;Francoforte;;;Frankfurt nad Mohanem;;;フランクフルト・アム・マイン;프랑크푸르트;Frankfurt nad Menem;;Франкфурт-на-Майне;;;法兰克福;urn:trainline:public:nloc:csv7602;
7603;Frankfurt (Main) Süd;frankfurt-main-sud;8011065;;50.09958;8.686303;7602;DE;Europe/Berlin;f;f;f;t;f;f;DEFRS;;f;;f;8002041;t;;f;;f;;f;;f;;f;8002041;t;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;Fráncfort;Francfort;Francoforte;;;Frankfurt nad Mohanem;;;フランクフルト・アム・マイン;프랑크푸르트;Frankfurt nad Menem;;Франкфурт-на-Майне;;;法兰克福;urn:trainline:public:nloc:csv7603;
7604;Frankfurt (Main) Hbf;frankfurt-main-hbf;8011068;;50.107149;8.663785;7602;DE;Europe/Berlin;f;t;f;t;f;t;DEFRH;;t;;f;8000105;t;;f;;f;;f;;f;;f;8000105;t;;f;8011068;t;;;;f;108000105;t;8060315;f;;f;DEFRA;f;;f;f;;;;Fráncfort;Francfort;Francoforte;;;Frankfurt nad Mohanem;;;フランクフルト・アム・マイン;프랑크푸르트;Frankfurt nad Menem;;Франкфурт-на-Майне;;;法兰克福;urn:trainline:public:nloc:csv7604;
7605;Frankfurt-Höchst;frankfurt-hochst;8011100;;50.102636;8.542368;7602;DE;Europe/Berlin;f;f;f;t;f;f;DEFRO;;f;;f;8000106;t;;f;;f;;f;;f;;f;8000106;f;;f;;f;;;;f;;f;;f;;f;DEFRH;f;;f;f;;;;Fráncfort;Francfort;Francoforte;;;Frankfurt nad Mohanem;;;フランクフルト・アム・マイン;프랑크푸르트;Frankfurt nad Menem;;Франкфурт-на-Майне;;;法兰克福;urn:trainline:public:nloc:csv7605;
7606;Freudenstadt;freudenstadt;;;48.460325;8.428807;;DE;Europe/Berlin;t;f;f;t;f;f;DEFRE;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Фройденштадт;;;弗罗伊登施塔特;urn:trainline:public:nloc:csv7606;
7607;Gengenbach;gengenbach;8014497;;48.404655;8.010188;;DE;Europe/Berlin;f;f;f;t;f;f;DEGGB;;f;;f;8002235;t;;f;;f;;f;;f;;f;8002235;f;;f;;f;;;;f;;f;;f;;f;DEGGB;f;;f;f;;;;;;;;;;;;;;;;Генгенбах;;;根根巴赫;urn:trainline:public:nloc:csv7607;
7608;Gießen;giessen;8011033;;50.579056;8.661466;;DE;Europe/Berlin;f;f;f;t;f;f;DEGIE;;f;;f;8000124;t;u0ypub;t;DEZQY;t;407;t;;f;;f;8000124;f;;f;;f;;;;f;;f;;f;;f;DEGIE;f;;f;f;;;;;;;;;;;;ギーセン;기센;;;Гиссен;;;吉森;urn:trainline:public:nloc:csv7608;
7609;Geilenkirchen;geilenkirchen;8015188;;50.961097;6.124368;;DE;Europe/Berlin;f;f;f;t;f;f;DEGLK;;f;;f;8002206;t;;f;;f;;f;;f;;f;8002206;f;;f;;f;;;;f;;f;;f;;f;DEGLK;f;;f;f;;;;;;;;;;;;;;;;Гайленкирхен;;;盖伦基兴;urn:trainline:public:nloc:csv7609;
7610;Gelnhausen;gelnhausen;8011044;;50.19634;9.189276;;DE;Europe/Berlin;f;f;f;t;f;f;DEGLN;;f;;f;8000117;t;u0yt95;t;;f;2858;t;;f;;f;8000117;f;;f;;f;;;;f;;f;;f;;f;DEGLN;f;;f;f;;;;;;;;;;;;ゲルンハウゼン;;;;Гельнхаузен;;;格尔恩豪森;urn:trainline:public:nloc:csv7610;
7611;Gelsenkirchen Hbf;gelsenkirchen-hbf;8010143;;51.505016;7.102583;29372;DE;Europe/Berlin;f;t;f;t;f;t;DEGLS;;f;;f;8000118;t;;f;;f;;f;;f;;f;8000118;t;;f;;f;;;;f;108010144;t;;f;;f;DEGEL;f;;f;f;;;;;;;;;;;;ゲルゼンキルヒェン;겔젠키르헨;;;Гельзенкирхен;;;盖尔森基兴;urn:trainline:public:nloc:csv7611;
7612;Gemünden (Main);gemunden-main;8022549;;50.050013;9.699891;;DE;Europe/Berlin;f;f;f;t;f;f;DEGMM;;f;;f;8000120;t;;f;;f;;f;;f;;f;8000120;f;;f;;f;;;;f;;f;;f;;f;DEGMM;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7612;
7613;Göttingen;gottingen;8013050;;51.536614;9.925682;;DE;Europe/Berlin;f;f;f;t;f;f;DEGOE;;f;;f;8000128;t;u1pj4n;t;DEGTI;t;128;t;;f;;f;8000128;t;;f;;f;;;;f;;f;;f;;f;DEGGN;f;;f;f;;;;Gotinga;Gœttingue;Gottinga;;;;;;ゲッティンゲン;괴팅겐;Getynga;Gotinga;Гёттинген;;;哥廷根;urn:trainline:public:nloc:csv7613;
7614;Göppingen;goppingen;8029065;;48.700022;9.651969;;DE;Europe/Berlin;f;f;f;t;f;f;DEGPG;;f;;f;8000127;t;u0wv59;t;DEGPI;t;413;t;;f;;f;8000127;t;;f;8029066;f;;;;f;;f;;f;;f;DEGOE;f;;f;f;;;;;;;;;;;;ゲッピンゲン;;;;Гёппинген;;;格平根;urn:trainline:public:nloc:csv7614;
7615;Graben-Neudorf;graben-neudorf;8014068;;49.162284;8.490545;;DE;Europe/Berlin;f;f;f;t;f;f;DEGRN;;f;;f;8000131;t;;f;;f;;f;;f;;f;8000131;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Грабен-Нойдорф;;;格拉本-诺伊多夫;urn:trainline:public:nloc:csv7615;
7616;Großkorbetha;grosskorbetha;8023011;;51.267315;12.022173;;DE;Europe/Berlin;f;f;f;t;f;f;DEGRO;;f;;f;8010146;t;;f;;f;;f;;f;;f;8010146;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Гроскорбета;;;;urn:trainline:public:nloc:csv7616;
7617;Geisenheim;geisenheim;8011007;;49.985974;7.968802;;DE;Europe/Berlin;f;f;f;t;f;f;DEGSH;;f;;f;8002212;t;;f;;f;;f;;f;;f;8002212;f;;f;;f;;;;f;;f;;f;;f;DEGSH;f;;f;f;;;;;;;;;;;;;;;;Гайзенхайм;;;盖森海姆;urn:trainline:public:nloc:csv7617;
7618;Gütersloh Hbf;gutersloh-hbf;8013606;;51.90732;8.385632;;DE;Europe/Berlin;f;f;f;t;f;t;DEGSL;;f;;f;8002461;t;u1jzq9;t;DEGTE;t;429;t;;f;;f;8002461;f;;f;;f;;;;f;;f;;f;;f;DEGSL;f;;f;f;;;;;;;;;;;;;귀터슬로;;;Гютерсло;;;居特斯洛;urn:trainline:public:nloc:csv7618;
7619;Geislingen (Steige);geislingen-steige;8029086;;48.61947;9.841821;;DE;Europe/Berlin;f;f;f;t;f;f;DEGSS;;f;;f;8002218;t;;f;;f;;f;;f;;f;8002218;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7619;
7620;Gutach schwarzwaldb;gutach-schwarzwaldb;8014510;;;;;DE;Europe/Berlin;f;f;f;f;f;f;DEGTC;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7620;
7621;Baunatal-Guntershausen;baunatal-guntershausen;8005369;;51.22992;9.466998;;DE;Europe/Berlin;f;f;f;t;f;f;DEGTH;;f;;f;8000140;t;;f;;f;;f;;f;;f;8000140;f;;f;;f;;;;f;;f;;f;;f;DEGTH;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7621;
7622;Günzburg;gunzburg;8002084;;48.460334;10.278652;;DE;Europe/Berlin;f;f;f;t;f;f;DEGZB;;f;;f;8000139;t;u0x79v;t;;f;428;t;;f;;f;8000139;t;;f;8002084;f;;;;f;;f;;f;;f;DEGZB;f;;f;f;;;;Gunzburgo;Guntzbourg;;;;;;;ギュンツブルク;;;Gunzburgo;Гюнцбург;;;金茨堡;urn:trainline:public:nloc:csv7622;
7623;Hannover;hannover;;;52.376763;9.741016;;DE;Europe/Berlin;t;f;f;t;f;f;DEHAJ;;f;;f;;f;u1qcvm;t;DEHAJ;t;146;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7623;
7624;Hannover Messe/Laatzen;hannover-messe-laatzen;8013555;;52.316895;9.792866;7623;DE;Europe/Berlin;f;f;f;t;f;f;DELAA;;f;;f;8003487;t;;f;;f;;f;;f;;f;8003487;f;;f;;f;;;;f;;f;;f;;f;DELAA;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7624;
7625;Hamburg-Altona;hamburg-altona;8001093;;53.552696;9.935174;7626;DE;Europe/Berlin;f;f;f;t;f;f;DEHAL;;f;;f;8002553;t;;f;;f;;f;;f;;f;8002553;t;;f;;f;;;;f;108001093;t;;f;;f;DEHAL;f;;f;f;;;;Hamburgo;Hambourg;Amburgo;;;Hamburk;Hamborg;;ハンブルク;함부르크;;Hamburgo;Гамбург;;;汉堡市;urn:trainline:public:nloc:csv7625;
7626;Hamburg;hamburg;8001083;;53.563816;9.965836;;DE;Europe/Berlin;t;f;f;t;f;f;DEHAM;;f;;f;8096009;t;u1x0es;t;DEHAM;t;118;t;;f;;f;8096009;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;Hamburgo;Hambourg;Amburgo;;;Hamburk;Hamborg;;ハンブルク;함부르크;;Hamburgo;Гамбург;;;汉堡市;urn:trainline:public:nloc:csv7626;
7627;Hamburg Dammtor;hamburg-dammtor;8001089;;53.560751;9.989568;7626;DE;Europe/Berlin;f;f;f;t;f;f;DEHDA;;f;;f;8002548;t;;f;;f;;f;;f;;f;8002548;t;;f;;f;;;;f;;f;;f;;f;DEHDA;f;;f;f;;;;Hamburgo;Hambourg;Amburgo;;;Hamburk;Hamborg;;ハンブルク;함부르크;;Hamburgo;Гамбург;;;汉堡市;urn:trainline:public:nloc:csv7627;
7628;Hamburg-Harburg;hamburg-harburg;8001134;;53.456296;9.991591;7626;DE;Europe/Berlin;f;f;f;t;f;f;DEHHA;;f;;f;8000147;t;;f;;f;;f;;f;;f;8000147;t;;f;;f;;;;f;108001134;t;;f;;f;DEHHA;f;;f;f;;;;Hamburgo;Hambourg;Amburgo;;;Hamburk;Hamborg;;ハンブルク;함부르크;;Hamburgo;Гамбург;;;汉堡市;urn:trainline:public:nloc:csv7628;
7629;Hanau Hbf;hanau-hbf;8011051;;50.12128;8.929165;29379;DE;Europe/Berlin;f;t;f;t;f;t;DEHAU;;f;;f;8000150;t;;f;;f;;f;;f;;f;8000150;t;;f;;f;;;;f;;f;;f;;f;DEHAU;f;;f;f;;;;;;;;;;;;ハーナウ;;;;;;;;urn:trainline:public:nloc:csv7629;
7630;Berlin Hbf;berlin-hbf;8033452;80334524;52.525589;13.369548;7527;DE;Europe/Berlin;f;t;f;t;f;t;DEHBF;;f;;f;8011160;t;;f;;f;;f;;f;;f;8011160;t;;f;;f;;;;f;;f;;f;;f;DEBHF;f;;f;f;;;;;;Berlino;;Berlijn;;;;ベルリン;베를린;;Berlim;Берлин;;;柏林;urn:trainline:public:nloc:csv7630;
7631;Heilbronn Hbf;heilbronn-hbf;8029629;;49.143308;9.207713;29003;DE;Europe/Berlin;f;t;f;t;f;t;DEHBN;;f;;f;8000157;t;;f;;f;;f;;f;;f;8000157;f;;f;;f;;;;f;;f;;f;;f;DEHBN;f;;f;f;;;;;;;;;;;;ハイルブロン;하일브론;;;Хайльбронн;;;海尔布隆;urn:trainline:public:nloc:csv7631;
7632;Heidelberg;heidelberg;;;49.403779;8.675741;;DE;Europe/Berlin;t;f;f;t;f;f;DEHEI;;f;;f;;f;u0y1jf;t;DEHDB;t;98;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ハイデルベルク;하이델베르크;;;Хайдельберг;;;海德堡;urn:trainline:public:nloc:csv7632;
7633;Heidelberg Hbf;heidelberg-hbf;8014021;;49.403779;8.675741;7632;DE;Europe/Berlin;f;t;f;t;f;t;DEQHD;;f;;f;8000156;t;;f;;f;;f;;f;;f;8000156;t;;f;8014021;f;;;;f;;f;;f;;f;DEQHD;f;;f;f;;;;;;;;;;;;ハイデルベルク;하이델베르크;;;Гейдельберг;;;海德堡;urn:trainline:public:nloc:csv7633;
7634;Hersbruck (Pegnitz);hersbruck-pegnitz;8002712;;49.503928;11.426611;;DE;Europe/Berlin;t;f;f;f;f;f;DEHER;;f;;f;8096017;t;;f;;f;;f;;f;;f;8096017;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Херсбрук;;;黑尔斯布鲁克;urn:trainline:public:nloc:csv7634;
7635;Hersbruck (r Pegnitz);hersbruck-r-pegnitz;8022309;;49.510076;11.423824;7634;DE;Europe/Berlin;f;f;f;t;f;f;DEHRP;;f;;f;8002794;t;;f;;f;;f;;f;;f;8002794;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Херсбрук;;;黑尔斯布鲁克;urn:trainline:public:nloc:csv7635;
7636;Herford;herford;8013593;;52.119609;8.663641;;DE;Europe/Berlin;f;f;f;t;f;f;DEHFD;;f;;f;8000162;t;;f;;f;;f;;f;;f;8000162;f;;f;;f;;;;f;;f;;f;;f;DEHFD;f;;f;f;;;;;;;;;;;;ヘルフォルト;;;;Херфорд;;;黑爾福德;urn:trainline:public:nloc:csv7636;
7637;Heigenbrücken;heigenbrucken;8022605;;50.027235;9.363946;;DE;Europe/Berlin;f;f;f;t;f;f;DEHGK;;f;;f;8002696;t;;f;;f;;f;;f;;f;8002696;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ハイゲンブリュッケン;;;;Хайгенбрюккен;;;海根布吕肯;urn:trainline:public:nloc:csv7637;
7638;Haßloch (Pfalz);hassloch-pfalz;8019402;;49.371957;8.253391;;DE;Europe/Berlin;f;f;f;t;f;f;DEHHH;;f;;f;8002632;t;;f;;f;;f;;f;;f;8002632;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ハースロッホ;;;;Хаслох;;;;urn:trainline:public:nloc:csv7638;
7639;Ahlen (Westf);ahlen-westf;8013616;;51.761065;7.895486;;DE;Europe/Berlin;f;f;f;t;f;f;DEHLN;;f;;f;8000441;t;;f;;f;;f;;f;;f;8000441;f;;f;;f;;;;f;;f;;f;;f;DEAHL;f;;f;f;;;;;;;;;;;;アーレン;알렌;;;Ален;;;阿伦;urn:trainline:public:nloc:csv7639;
7640;Helmstedt;helmstedt;8013227;;52.222221;11.010734;;DE;Europe/Berlin;f;f;f;t;f;f;DEHMT;;f;;f;8000159;t;u1rc4h;t;;f;448;t;;f;;f;8000159;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ヘルムシュテット;;;;Хельмштедт;;;黑尔姆斯特;urn:trainline:public:nloc:csv7640;
7641;Hornberg (Schwarzw);hornberg-schwarzw;8014511;;48.21189;8.232941;;DE;Europe/Berlin;f;f;f;t;f;f;DEHNB;;f;;f;8003001;t;;f;;f;;f;;f;;f;8003001;f;;f;;f;;;;f;;f;;f;;f;DEHNB;f;;f;f;;;;;;;;;;;;;;;;Хорнберг;;;霍恩贝格;urn:trainline:public:nloc:csv7641;
7642;Wunsiedel-Holenbrunn;wunsiedel-holenbrunn;8026059;;50.05111;12.033931;;DE;Europe/Berlin;f;f;f;t;f;f;DEHNN;;f;;f;8000173;t;;f;;f;;f;;f;;f;8000173;f;;f;;f;;;;f;;f;;f;;f;DEHNN;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7642;
7643;Herne;herne;8010038;;51.543652;7.217825;;DE;Europe/Berlin;f;f;f;t;t;f;DEHNR;;f;;f;8000164;t;u1jjk0;t;DEHEN;t;455;t;;f;;f;8000164;f;;f;;f;;;;f;;f;;f;;f;DEHNR;f;;f;f;;;;;;;;;;;;ヘルネ;헤르네;;;Херне;;;黑尔讷;urn:trainline:public:nloc:csv7643;
7644;Holzminden;holzminden;8013330;;51.820834;9.454314;;DE;Europe/Berlin;f;f;f;t;f;f;DEHOL;;f;;f;8000391;t;;f;;f;;f;;f;;f;8000391;f;;f;;f;;;;f;;f;;f;;f;DEHOZ;f;;f;f;;;;;;;;;;;;ホルツミンデン;;;;Хольцминден;;;霍尔茨明登;urn:trainline:public:nloc:csv7644;
7645;Hof Hbf;hof-hbf;8000637;;50.307743;11.923067;29025;DE;Europe/Berlin;f;t;f;t;f;t;DEHOQ;;f;;f;8002924;t;;f;;f;;f;;f;;f;8002924;f;;f;;f;;;;f;;f;;f;;f;DEHOF;f;;f;f;;;;;;;;;;;;ヘッシシュ・オルデンドルフ;호프;;;Хессиш-Ольдендорф;;;黑西施奥尔登多夫;urn:trainline:public:nloc:csv7645;
7646;Heppenheim (Bergstr);heppenheim-bergstr;8011307;;49.641535;8.633213;;DE;Europe/Berlin;f;f;f;t;f;f;DEHPP;;f;;f;8002757;t;;f;;f;;f;;f;;f;8002757;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7646;
7647;Horrem;horrem;8015327;;50.91625;6.713494;;DE;Europe/Berlin;f;f;f;t;f;f;DEHRR;;f;;f;8000178;t;;f;;f;;f;;f;;f;8000178;f;;f;;f;;;;f;;f;;f;;f;DEHRR;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7647;
7648;Homburg (Saar) Hbf;homburg-saar-hbf;8025459;;49.328081;7.337031;;DE;Europe/Berlin;f;f;f;t;f;t;DEHSA;;f;;f;8000176;t;;f;DEHOM;t;471;t;;f;;f;8000176;t;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7648;
7649;Hausach;hausach;8014502;;48.284928;8.181666;;DE;Europe/Berlin;f;f;f;t;f;f;DEHSH;;f;;f;8000333;t;;f;;f;;f;8518803;f;;f;8000333;f;;f;;f;;;;f;;f;;f;;f;DEHSH;f;;f;f;;;;;;;;;;;;;;;;Хаузах;;;豪萨;urn:trainline:public:nloc:csv7649;
7650;Haslach;haslach;8014501;;48.280037;8.087972;;DE;Europe/Berlin;f;f;f;t;f;f;DEHSL;;f;;f;8002621;t;;f;;f;;f;;f;;f;8002621;f;;f;;f;;;;f;;f;;f;;f;DEHAS;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7650;
7651;Ingelheim;ingelheim;8019046;;49.976176;8.053175;;DE;Europe/Berlin;f;f;f;t;f;f;DEIGH;;f;;f;8003075;t;;f;;f;;f;;f;;f;8003075;f;;f;;f;;;;f;;f;;f;;f;DEIGH;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7651;
7652;Immendingen;immendingen;8014534;;47.936002;8.729532;;DE;Europe/Berlin;f;f;f;t;f;f;DEIMI;;f;;f;8000182;t;;f;;f;;f;;f;;f;8000182;f;;f;;f;;;;f;;f;;f;;f;DEIMI;f;;f;f;;;;;;;;;;;;;;;;Иммендинген;;;伊门丁根;urn:trainline:public:nloc:csv7652;
7653;Immenstadt;immenstadt;8002342;;47.559201;10.214002;;DE;Europe/Berlin;f;f;f;t;f;f;DEIMM;;f;;f;8003065;t;u0rnxu;t;;f;1024;t;;f;;f;8003065;f;;f;;f;;;;f;;f;;f;;f;DEIMM;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7653;
7654;Idar-Oberstein;idar-oberstein;8025279;;49.699371;7.321228;;DE;Europe/Berlin;f;f;f;t;f;f;DEIOB;;f;;f;8003040;t;;f;;f;;f;;f;;f;8003040;f;;f;;f;;;;f;;f;;f;;f;DEIOB;f;;f;f;;;;;;;;;;;;イダー＝オーバーシュタイン;;;;;;;伊达尔-奥伯施泰因;urn:trainline:public:nloc:csv7654;
7655;Köln/Bonn Flughafen;koln-bonn-flughafen;8032003;;50.8789;7.119303;7558;DE;Europe/Berlin;f;f;t;t;f;f;DEKAB;;f;;f;8003330;t;;f;DECGNCA;t;;f;;f;;f;8003330;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;Cologne;Colonia;Cologne;Colonia;;Keulen;Kolín nad Rýnem;;;ケルン;쾰른;Kolonia;Colônia;Кёльн;;;科隆;urn:trainline:public:nloc:csv7655;CGN
7656;Kempten (Allgäu) Hbf;kempten-allgau-hbf;8002307;;47.711748;10.317611;29390;DE;Europe/Berlin;f;t;f;t;t;t;DEKAL;;f;;f;8000197;t;;f;;f;;f;;f;;f;8000197;t;;f;;f;;;;f;;f;;f;;f;DEKAL;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7656;
7657;Kaufbeuren;kaufbeuren;8002278;;47.875433;10.629492;;DE;Europe/Berlin;f;f;f;t;f;f;DEKBR;;f;;f;8000194;t;;f;;f;;f;;f;;f;8000194;f;;f;;f;;;;f;;f;;f;;f;DEKBR;f;;f;f;;;;;;;;;;;;カウフボイレン;;;;Кауфбойрен;;;考夫博伊伦;urn:trainline:public:nloc:csv7657;
7658;Karlsruhe-Durlach;karlsruhe-durlach;8014043;;49.001961;8.462364;7665;DE;Europe/Berlin;f;f;f;t;f;f;DEKDR;;f;;f;8003184;t;;f;;f;;f;;f;;f;8003184;f;;f;;f;;;;f;;f;;f;;f;DEKDR;f;;f;f;;;;;;;;;;;;カールスルーエ;카를스루에;;;Карлсруэ;;;卡尔斯鲁厄;urn:trainline:public:nloc:csv7658;
7659;Kehl;kehl;;;;;;DE;Europe/Berlin;t;f;f;f;f;f;DEKEH;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ケール;;;;Кель;;;凱爾;urn:trainline:public:nloc:csv7659;
7660;Krefeld;krefeld;;;51.325772;6.570224;;DE;Europe/Berlin;t;f;f;t;f;f;DEKFL;;f;;f;;f;u1hevq;t;DEKRE;t;509;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;クレフェルト;크레펠트;;;Крефельд;;;克雷费尔德;urn:trainline:public:nloc:csv7660;
7661;Krefeld Hbf;krefeld-hbf;8015035;;51.325772;6.570224;7660;DE;Europe/Berlin;f;t;f;t;f;t;DEKRF;;f;;f;8000211;t;;f;;f;;f;;f;;f;8000211;f;;f;;f;;;;f;;f;;f;;f;DEKRF;f;;f;f;;;;;;;;;;;;クレフェルト;크레펠트;;;Крефельд;;;克雷费尔德;urn:trainline:public:nloc:csv7661;
7662;Kirchhain (Bz Kassel);kirchhain-bz-kassel;8005383;;50.823778;8.921398;;DE;Europe/Berlin;f;f;f;t;f;f;DEKHN;;f;;f;8000435;t;;f;;f;;f;;f;;f;8000435;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;キルヒハイン;;;;Кирххайн;;;基尔夏因;urn:trainline:public:nloc:csv7662;
7663;Kiel Hbf;kiel-hbf;8001304;;54.314982;10.131975;28999;DE;Europe/Berlin;f;t;f;t;f;t;DEKIE;;f;;f;8000199;t;;f;;f;;f;;f;;f;8000199;t;;f;;f;;;;f;;f;;f;;f;DEKIE;f;;f;f;;;;;;;;Kehl;;;;ケール;킬;Kilonia;Kehl;Кель;;;凱爾;urn:trainline:public:nloc:csv7663;
7664;Kirchenlaibach;kirchenlaibach;8026089;;49.869906;11.776327;;DE;Europe/Berlin;f;f;f;t;f;f;DEKLB;;f;;f;8000201;t;;f;;f;;f;;f;;f;8000201;f;;f;;f;;;;f;;f;;f;;f;DEKLB;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7664;
7665;Karlsruhe;karlsruhe;;;48.993509649554724;8.401848077774048;;DE;Europe/Berlin;t;f;f;t;f;f;DEKLS;;t;;f;;f;u0tyyc;t;DEFKB;t;109;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;カールスルーエ;카를스루에;;;Карлсруэ;;;卡尔斯鲁厄;urn:trainline:public:nloc:csv7665;
